Date	Pinterest
2021.09.30	0.38606340819022456
2021.09.29	0.42049808429118773
2021.09.28	0.4095289079229122
2021.09.27	0.4187383467992542
2021.09.26	0.38239757207890746
2021.09.25	0.4274967989756722
2021.09.24	0.512351
2021.09.23	0.4309434396226415
2021.09.22	0.42659574468302127
2021.09.21	0.5046575
2021.09.20	0.52271428685714285
2021.09.19	0.5
2021.09.18	0.4998858723354565
2021.09.17	0.5046572465753534
2021.09.16	0.4272857114285714
2021.09.15	0.4569774852134572
2021.09.14	0.4032015841897231
2021.09.13	0.4311324471698075
2021.09.12	0.4159595959595952
2021.09.11	0.4852548235421432
2021.09.10	0.45535714285714285
2021.09.09	0.5626081967212295
2021.09.08	0.3276628136895184
2021.09.07	0.4116306122326545
2021.09.06	0.342526
2021.09.05	0.2881137547162098
2021.09.04	0.3328571457142857
2021.09.03	0.4025851236678265
2021.09.02	0.3695
2021.09.01	0.6390773556603849
2021.08.31	0.3255459963566623
2021.08.30	0.4266991262902136
2021.08.29	0.4476744186046512
2021.08.28	0.3255458665225845
2021.08.27	0.3943820204492472
2021.08.26	0.3507965079363508
2021.08.25	0.5836341541463414
2021.08.24	0.64531
2021.08.23	0.7456812564123522
2021.08.22	0.3517826083043475
2021.08.21	0.2856246268582565
2021.08.20	0.2578575714291428
2021.08.19	0.1952554628848593
2021.08.18	0.2354412329584512
2021.08.17	0.3602917647410588
2021.08.16	0.288787
2021.08.15	0.2455698526341523
2021.08.14	0.4325
2021.08.13	0.4511012542694915
2021.08.12	0.3970491837703278
2021.08.11	0.4356952125523587
2021.08.10	0.5235681225984123
2021.08.09	0.518575
2021.08.08	0.3246156153843846
2021.08.07	0.2855145252353217
2021.08.06	0.5369307630769922
2021.08.05	0.4928160845090147
2021.08.04	0.6725124545454545
2021.08.03	0.57059522461489791
2021.08.02	0.6325125577895423
2021.08.01	0.425
2021.07.31	0.4125223744843622
2021.07.30	0.3903846461538623
2021.07.29	0.5028528571471428
2021.07.28	0.5797297297297297
2021.07.27	0.529625570253164
2021.07.26	0.4523245813885953
2021.07.25	0.3964288571557142
2021.07.24	0.3655882117635294
2021.07.23	0.4519110588276474
2021.07.22	0.6265498763205432
2021.07.21	0.3442857182142857
2021.07.20	0.4575
2021.07.19	0.5355541257869521
2021.07.18	0.3636115455412545
2021.07.17	0.4445626584521215
2021.07.16	0.5358589621556213
2021.07.15	0.6208823765529411
2021.07.14	0.4557737614698165
2021.07.13	0.6841135926222355
2021.07.12	0.6887930964154779
2021.07.11	0.5178577141428529
2021.07.10	0.4576347368157895
2021.07.09	0.3951227841655662
2021.07.08	0.415567
2021.07.07	0.3756287426365251
2021.07.06	0.5256648745221225
2021.07.05	0.6945812513654566
2021.07.04	0.2352764709411582
2021.07.03	0.4648272068958666
2021.07.02	0.4473652684210316
2021.07.01	0.4962741967593049
2021.06.30	0.3956124551255781
2021.06.29	0.4694661012591542
2021.06.28	0.5601817207530427
2021.06.27	0.6909741935486739
2021.06.26	0.646985
2021.06.25	0.7240848818769944
2021.06.24	0.6547586933632296
2021.06.23	0.7578780487048805
2021.06.22	0.7833730153015877
2021.06.21	0.396585
2021.06.20	0.4316276779069442
2021.06.19	0.3701935496774839
2021.06.18	0.32851978706382236
2021.06.17	0.35132283187433651
2021.06.16	0.48350271053806597
2021.06.15	0.5936745152268526
2021.06.14	0.5259315068468494
2021.06.13	0.5046393445901263
2021.06.12	0.4750765674626815
2021.06.11	0.4978245162580613
2021.06.10	0.4126482004494322
2021.06.09	0.3978942105247368
2021.06.08	0.4691338716582675
2021.06.07	0.3681395372348809
2021.06.06	0.4285125236357445
2021.06.05	0.2955128459682366
2021.06.04	0.3997586231895512
2021.06.03	0.5172310341379449
2021.06.02	0.5314902805327137
2021.06.01	0.6838961610589039
2021.05.31	0.7594686308510835
2021.05.30	0.69466153815384464
2021.05.29	0.46365
2021.05.28	0.5499428107157145
2021.05.27	0.45248868778280543
2021.05.26	0.45390243900243924
2021.05.25	0.4769860476744165
2021.05.24	0.35775
2021.05.23	0.4671819417444665
2021.05.22	0.5947142856428571
2021.05.21	0.6359725370149313
2021.05.20	0.536325
2021.05.19	0.5102456626552253
2021.05.18	0.50253652256952252
2021.05.17	0.41025263856622652
2021.05.16	0.6036522851278125
2021.05.15	0.6836842631105257
2021.05.14	0.6580612964510323
2021.05.13	0.410959588904109
2021.05.12	0.3527021393612766
2021.05.11	0.4277765
2021.05.10	0.5423851834863211
2021.05.09	0.2724218947360525
2021.05.08	0.2852535125637856
2021.05.07	0.3251215129512192
2021.05.06	0.4528158522119921
2021.05.05	0.5425362558855821
2021.05.04	0.5813953488372093
2021.05.03	0.5732706858629655
2021.05.02	0.3428571457142285
2021.05.01	0.2836456552556632
2021.04.30	0.3467228300380137
2021.04.29	0.4533589589747436
2021.04.28	0.4196268507486567
2021.04.27	0.3767475402131983
2021.04.26	0.5110671659518753
2021.04.25	0.5625128545895231
2021.04.24	0.5936225215856378
2021.04.23	0.63785
2021.04.22	0.5102526652255225
2021.04.21	0.47697872063823405
2021.04.20	0.53815473789852684
2021.04.19	0.4925235235362255
2021.04.18	0.5307669239230707
2021.04.17	0.5073076930769223
2021.04.16	0.4796615381538446
2021.04.15	0.5087824571929614
2021.04.14	0.6262376237623762
2021.04.13	0.6531827503448621
2021.04.12	0.4625228225522237
2021.04.11	0.4130769292307631
2021.04.10	0.3953720934883024
2021.04.09	0.5028842523778521
2021.04.08	0.4788157894736842
2021.04.07	0.4625609756975601
2021.04.06	0.5339142852857714
2021.04.05	0.66575
2021.04.04	0.7252533665505152
2021.04.03	0.6521739130434783
2021.04.02	0.6997825652608692
2021.04.01	0.5891562655214572
2021.03.31	0.43716153153848464
2021.03.30	0.5187671271232325
2021.03.29	0.5930436954782608
2021.03.28	0.5725621522632252
2021.03.27	0.5441836938773467
2021.03.26	0.5961403982455088
2021.03.25	0.6297058411764824
2021.03.24	0.4925218552632152
2021.03.23	0.3953434242465757
2021.03.22	0.5625621522562235
2021.03.21	0.49253315
2021.03.20	0.3961463341463441
2021.03.19	0.4235922864910702
2021.03.18	0.5793486978260566
2021.03.17	0.5205479452054794
2021.03.16	0.499051904095811
2021.03.15	0.411839597080477
2021.03.14	0.6408262252366336
2021.03.13	0.5779871748717949
2021.03.12	0.6394924639698231
2021.03.11	0.615144979383299
2021.03.10	0.3257221053684263
2021.03.09	0.3962796208530806
2021.03.08	0.4503592889820145
2021.03.07	0.4607456762686164
2021.03.06	0.4981504212605015
2021.03.05	0.427564628911581
2021.03.04	0.408351645164835
2021.03.03	0.534216626633221
2021.03.02	0.677608217695657
2021.03.01	0.472526625525639
